day,station,extreme,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19,hr20,hr21,hr22,hr23
2011-12-03,B,min,5.559,3.89,3.91,3.11,2.308,3.109,3.109,2.32,3.159,3.979,6.44,6.438,8.08,8.09,8.09,8.93,8.928,8.099,7.289,5.64,5.608,5.617,6.439,5.599
2011-12-03,B,max,5.561,3.89,3.91,3.11,2.312,3.111,3.111,2.32,3.161,3.981,6.44,6.442,8.08,8.09,8.09,8.93,8.932,8.101,7.291,5.64,5.612,5.623,6.441,5.601
2011-12-04,A,max,5.301,5.3,3.66,4.481,3.661,3.661,2.84,3.66,3.661,5.301,6.12,6.942,7.761,9.401,10.221,10.222,10.221,8.58,8.581,8.58,7.76,7.761,6.94,6.94
2011-12-04,A,min,5.299,5.3,3.66,4.479,3.659,3.659,2.84,3.66,3.659,5.299,6.12,6.938,7.759,9.399,10.219,10.218,10.219,8.58,8.579,8.58,7.76,7.759,6.94,6.94
2011-12-04,B,min,5.579,5.579,3.919,4.709,3.879,3.899,3.05,3.84,3.869,5.519,6.349,7.179,7.969,9.598,10.409,10.399,10.4,8.758,8.789,8.82,8.009,8.029,7.22,7.2
2011-12-04,B,max,5.581,5.581,3.921,4.711,3.881,3.901,3.05,3.84,3.871,5.521,6.351,7.181,7.971,9.602,10.411,10.401,10.4,8.762,8.791,8.82,8.011,8.031,7.22,7.2
2011-12-05,A,max,6.12,6.121,6.121,6.121,5.301,5.3,5.301,6.12,6.121,7.76,7.76,7.761,9.401,10.221,11.861,11.862,13.502,10.221,11.041,11.86,11.862,11.041,11.04,11.862
2011-12-05,A,min,6.12,6.119,6.119,6.119,5.299,5.3,5.299,6.12,6.119,7.76,7.76,7.759,9.399,10.219,11.859,11.858,13.498,10.219,11.039,11.86,11.858,11.039,11.04,11.858
2011-12-05,B,min,6.4,6.399,6.43,6.41,5.609,5.579,5.58,6.369,6.378,7.999,7.999,8.019,9.66,10.469,12.1,12.1,13.75,10.44,11.269,12.119,12.109,11.3,11.28,12.13
2011-12-05,B,max,6.4,6.401,6.43,6.41,5.611,5.581,5.58,6.371,6.382,8.001,8.001,8.021,9.66,10.471,12.1,12.1,13.75,10.44,11.271,12.121,12.111,11.3,11.28,12.13
2011-12-06,A,max,13.501,11.86,11.861,11.86,11.861,11.861,11.04,11.861,11.86,11.861,11.86,11.862,11.861,11.862,12.68,13.501,11.86,11.861,11.861,11.861,11.86,11.04,11.862,11.861
2011-12-06,A,min,13.499,11.86,11.859,11.86,11.859,11.859,11.04,11.859,11.86,11.859,11.86,11.858,11.859,11.858,12.68,13.499,11.86,11.859,11.859,11.859,11.86,11.04,11.858,11.859
2011-12-06,B,min,13.789,12.129,12.13,12.13,12.109,12.099,11.248,12.069,12.099,12.129,12.108,12.09,12.109,12.1,12.92,13.74,12.11,12.11,12.118,12.119,12.15,11.32,12.109,12.1
2011-12-06,B,max,13.791,12.131,12.13,12.13,12.111,12.101,11.252,12.071,12.101,12.131,12.112,12.09,12.111,12.1,12.92,13.74,12.11,12.11,12.122,12.121,12.15,11.32,12.111,12.1
2011-12-07,A,max,11.041,11.86,11.861,11.86,11.86,11.86,12.681,11.04,11.042,11.04,11.04,11.041,11.042,11.041,11.041,10.221,10.221,9.401,9.401,6.94,6.941,5.301,2.841,2.841
2011-12-07,A,min,11.039,11.86,11.859,11.86,11.86,11.86,12.679,11.04,11.038,11.04,11.04,11.039,11.038,11.039,11.039,10.219,10.219,9.399,9.399,6.94,6.939,5.299,2.839,2.839
2011-12-07,B,min,11.289,12.079,12.068,12.059,12.049,12.039,12.839,11.219,11.2,11.189,11.219,11.2,11.2,11.23,11.249,10.4,10.409,9.568,9.6,7.118,7.09,5.449,2.999,3.029
2011-12-07,B,max,11.291,12.081,12.072,12.061,12.051,12.041,12.841,11.221,11.2,11.191,11.221,11.2,11.2,11.23,11.251,10.4,10.411,9.572,9.6,7.122,7.09,5.451,3.001,3.031
2011-12-08,A,max,3.661,3.661,4.481,3.661,2.84,2.021,2.02,2.02,2.02,2.841,3.66,4.481,4.482,5.3,6.121,6.12,6.12,5.3,4.482,3.661,3.661,4.481,3.661,2.841
2011-12-08,A,min,3.659,3.659,4.479,3.659,2.84,2.019,2.02,2.02,2.02,2.839,3.66,4.479,4.478,5.3,6.119,6.12,6.12,5.3,4.478,3.659,3.659,4.479,3.659,2.839
2011-12-08,B,min,3.83,3.859,4.71,3.859,3.058,2.229,2.219,2.22,2.219,3.049,3.87,4.69,4.69,5.52,6.359,6.389,6.359,5.568,4.769,3.978,3.99,4.819,3.999,3.2
2011-12-08,B,max,3.83,3.861,4.71,3.861,3.062,2.231,2.221,2.22,2.221,3.051,3.87,4.69,4.69,5.52,6.361,6.391,6.361,5.572,4.771,3.982,3.99,4.821,4.001,3.2
2011-12-09,A,max,2.84,2.842,2.841,2.022,2.021,2.021,2.021,2.02,2.841,3.66,5.3,6.12,7.76,8.581,8.58,8.58,7.76,6.941,6.941,6.94,5.302,5.301,4.48,4.481
2011-12-09,A,min,2.84,2.838,2.839,2.018,2.019,2.019,2.019,2.02,2.839,3.66,5.3,6.12,7.76,8.579,8.58,8.58,7.76,6.939,6.939,6.94,5.298,5.299,4.48,4.479
2011-12-09,B,min,3.17,3.18,3.169,2.349,2.349,2.34,2.33,2.299,3.148,3.969,5.59,6.438,8.07,8.86,8.88,8.879,8.069,7.22,7.229,7.249,5.608,5.63,4.839,4.809
2011-12-09,B,max,3.17,3.18,3.171,2.351,2.351,2.34,2.33,2.301,3.152,3.971,5.59,6.442,8.07,8.86,8.88,8.881,8.071,7.22,7.231,7.251,5.612,5.63,4.841,4.811
2011-12-10,A,max,3.661,3.661,4.48,4.481,3.66,3.661,2.841,2.84,3.661,4.482,6.121,6.121,6.12,6.941,6.941,6.942,6.12,4.48,3.661,3.66,2.841,2.02,2.021,1.2
2011-12-10,A,min,3.659,3.659,4.48,4.479,3.66,3.659,2.839,2.84,3.659,4.478,6.119,6.119,6.12,6.939,6.939,6.938,6.12,4.48,3.659,3.66,2.839,2.02,2.019,1.2
2011-12-10,B,min,3.959,3.989,4.789,4.76,3.91,3.908,3.09,3.059,3.899,4.729,6.34,6.36,6.39,7.22,7.19,7.179,6.359,4.72,3.9,3.9,3.09,2.25,2.23,1.389
2011-12-10,B,max,3.961,3.991,4.791,4.76,3.91,3.912,3.09,3.061,3.901,4.731,6.34,6.36,6.39,7.22,7.19,7.181,6.361,4.72,3.9,3.9,3.09,2.25,2.23,1.391
2011-12-11,A,max,1.2,-0.439,0.382,-0.439,-0.439,0.381,-0.439,0.381,-0.439,1.201,2.84,3.66,3.662,5.3,5.3,5.3,5.3,4.48,2.841,2.021,2.021,2.023,2.021,1.202
2011-12-11,A,min,1.2,-0.441,0.378,-0.441,-0.441,0.379,-0.441,0.379,-0.441,1.199,2.84,3.66,3.658,5.3,5.3,5.3,5.3,4.48,2.839,2.019,2.019,2.017,2.019,1.198
2011-12-11,B,min,1.42,-0.251,0.558,-0.261,-0.23,0.609,-0.191,0.65,-0.151,1.46,3.069,3.869,3.869,5.509,5.489,5.49,5.49,4.669,3.039,2.189,2.199,2.179,2.17,1.35
2011-12-11,B,max,1.42,-0.249,0.562,-0.259,-0.23,0.611,-0.189,0.65,-0.149,1.46,3.071,3.871,3.871,5.511,5.491,5.49,5.49,4.671,3.041,2.191,2.201,2.181,2.17,1.35
2011-12-12,A,max,1.2,1.201,1.2,0.38,0.381,-0.439,-0.437,-1.259,-0.439,0.38,2.021,3.661,4.48,5.301,6.12,6.12,6.121,5.301,5.3,4.481,5.301,3.66,3.661,2.843
2011-12-12,A,min,1.2,1.199,1.2,0.38,0.379,-0.441,-0.443,-1.261,-0.441,0.38,2.019,3.659,4.48,5.299,6.12,6.12,6.119,5.299,5.3,4.479,5.299,3.66,3.659,2.837
2011-12-12,B,min,1.349,1.339,1.33,0.53,0.5,-0.32,-0.33,-1.15,-0.351,0.478,2.119,3.75,4.569,5.38,6.189,6.16,6.179,5.378,5.4,4.588,5.44,3.819,3.789,2.94
2011-12-12,B,max,1.351,1.341,1.33,0.53,0.5,-0.32,-0.33,-1.15,-0.349,0.482,2.121,3.75,4.571,5.38,6.191,6.16,6.181,5.382,5.4,4.592,5.44,3.821,3.791,2.94
2011-12-13,A,min,2.019,1.2,1.2,0.379,1.2,0.379,1.2,-0.441,1.2,3.66,5.299,6.939,7.759,9.399,9.399,9.4,8.58,7.76,6.939,6.12,6.12,5.299,5.298,3.659
2011-12-13,B,min,2.088,1.298,1.299,0.5,1.31,0.499,1.319,-0.311,1.36,3.818,5.449,7.089,7.918,9.559,9.589,9.56,8.759,7.919,7.129,6.299,6.268,5.44,5.409,3.75
2011-12-13,B,max,2.092,1.302,1.301,0.5,1.31,0.501,1.321,-0.309,1.36,3.822,5.451,7.091,7.922,9.561,9.591,9.56,8.761,7.921,7.131,6.301,6.272,5.44,5.411,3.75
2011-12-14,A,max,3.66,3.663,3.661,4.481,3.661,3.66,3.66,4.481,3.661,5.3,6.121,6.941,7.762,7.761,8.581,8.58,8.58,7.761,7.76,7.761,6.941,6.941,6.94,6.121
2011-12-14,A,min,3.66,3.657,3.659,4.479,3.659,3.66,3.66,4.479,3.659,5.3,6.119,6.939,7.758,7.759,8.579,8.58,8.58,7.759,7.76,7.759,6.939,6.939,6.94,6.119
2011-12-14,B,min,3.739,3.74,3.71,4.518,3.68,3.7,3.67,4.459,3.64,5.25,6.099,6.949,7.777,7.76,8.599,8.579,8.587,7.79,7.799,7.788,6.96,6.929,6.929,6.089
2011-12-14,B,max,3.741,3.74,3.71,4.522,3.68,3.7,3.67,4.461,3.64,5.25,6.101,6.951,7.783,7.76,8.601,8.581,8.593,7.79,7.801,7.792,6.96,6.931,6.931,6.091
2011-12-15,A,max,6.12,6.122,6.122,6.12,6.122,6.12,6.121,6.12,6.94,7.761,9.4,9.401,11.862,13.501,14.32,14.32,11.861,14.32,14.321,14.321,14.321,13.5,14.32,14.321
2011-12-15,A,min,6.12,6.118,6.118,6.12,6.118,6.12,6.119,6.12,6.94,7.759,9.4,9.399,11.858,13.499,14.32,14.32,11.859,14.32,14.319,14.319,14.319,13.5,14.32,14.319
2011-12-15,B,min,6.12,6.1,6.129,6.149,6.129,6.11,6.11,6.08,6.9,7.749,9.418,9.44,11.899,13.52,14.37,14.359,11.879,14.31,14.31,14.33,14.308,13.49,14.279,14.268
2011-12-15,B,max,6.12,6.1,6.131,6.151,6.131,6.11,6.11,6.08,6.9,7.751,9.422,9.44,11.901,13.52,14.37,14.361,11.881,14.31,14.31,14.33,14.312,13.49,14.281,14.272
2011-12-16,A,max,13.501,13.501,12.681,11.86,13.501,12.681,11.04,8.581,7.761,7.761,6.94,6.941,6.941,6.941,6.941,6.122,6.121,6.12,6.12,6.121,6.121,6.121,5.301,5.301
2011-12-16,A,min,13.499,13.499,12.679,11.86,13.499,12.679,11.04,8.579,7.759,7.759,6.94,6.939,6.939,6.939,6.939,6.118,6.119,6.12,6.12,6.119,6.119,6.119,5.299,5.299
2011-12-16,B,min,13.429,13.419,12.609,11.78,13.4,12.589,10.959,8.469,7.679,7.709,6.89,6.888,6.859,6.858,6.849,6.058,6.059,6.039,6.019,6.02,6.019,6.019,5.209,5.23
2011-12-16,B,max,13.431,13.421,12.611,11.78,13.4,12.591,10.961,8.471,7.681,7.711,6.89,6.892,6.861,6.862,6.851,6.062,6.061,6.041,6.021,6.02,6.021,6.021,5.211,5.23
2011-12-17,A,max,5.301,5.3,4.481,3.661,2.841,3.66,3.661,3.66,3.66,3.66,3.663,4.48,4.482,4.48,4.481,4.482,4.482,3.661,3.662,2.841,2.021,1.2,1.201,1.2
2011-12-17,A,min,5.299,5.3,4.479,3.659,2.839,3.66,3.659,3.66,3.66,3.66,3.657,4.48,4.478,4.48,4.479,4.478,4.478,3.659,3.658,2.839,2.019,1.2,1.199,1.2
2011-12-17,B,min,5.208,5.229,4.38,3.529,2.69,3.479,3.458,3.468,3.48,3.48,3.46,4.249,4.229,4.23,4.2,4.18,4.18,3.347,3.318,2.51,1.68,0.83,0.829,0.8
2011-12-17,B,max,5.212,5.231,4.38,3.531,2.69,3.481,3.462,3.472,3.48,3.48,3.46,4.251,4.231,4.23,4.2,4.18,4.18,3.353,3.322,2.51,1.68,0.83,0.831,0.8
2011-12-18,A,max,1.202,1.201,2.02,2.021,2.02,1.202,1.201,1.201,1.2,2.02,2.84,2.841,3.661,5.301,5.3,6.121,4.48,4.48,4.48,3.662,2.841,2.021,2.021,1.201
2011-12-18,A,min,1.198,1.199,2.02,2.019,2.02,1.198,1.199,1.199,1.2,2.02,2.84,2.839,3.659,5.299,5.3,6.119,4.48,4.48,4.48,3.658,2.839,2.019,2.019,1.199
2011-12-18,B,min,0.769,0.779,1.629,1.599,1.62,0.799,0.797,0.808,0.81,1.648,2.468,2.49,3.339,4.98,4.97,5.809,4.17,4.159,4.169,3.378,2.589,1.8,1.799,0.959
2011-12-18,B,max,0.771,0.781,1.631,1.601,1.62,0.801,0.803,0.812,0.81,1.652,2.472,2.49,3.341,4.98,4.97,5.811,4.17,4.161,4.171,3.382,2.591,1.8,1.801,0.961
2011-12-19,A,max,1.202,0.381,0.38,-0.439,-0.44,-1.26,-0.44,0.38,1.201,2.021,2.841,3.66,5.3,6.94,7.76,8.582,9.401,8.582,7.761,7.761,9.402,7.761,7.762,7.76
2011-12-19,A,min,1.198,0.379,0.38,-0.441,-0.44,-1.26,-0.44,0.38,1.199,2.019,2.839,3.66,5.3,6.94,7.76,8.578,9.399,8.578,7.759,7.759,9.398,7.759,7.758,7.76
2011-12-19,B,min,0.95,0.11,0.098,-0.741,-0.73,-1.571,-0.73,0.09,0.879,1.69,2.489,3.28,4.95,6.57,7.359,8.158,8.989,8.159,7.339,7.35,8.96,7.298,7.269,7.239
2011-12-19,B,max,0.95,0.11,0.102,-0.739,-0.73,-1.569,-0.73,0.09,0.881,1.69,2.491,3.28,4.95,6.57,7.361,8.162,8.991,8.161,7.341,7.35,8.96,7.302,7.271,7.241
2011-12-20,A,max,7.761,7.76,6.94,6.941,7.761,7.761,7.76,7.761,10.221,7.761,10.221,9.401,11.041,11.04,11.04,11.041,11.04,9.4,8.58,8.58,7.761,7.761,7.76,8.582
2011-12-20,A,min,7.759,7.76,6.94,6.939,7.759,7.759,7.76,7.759,10.219,7.759,10.219,9.399,11.039,11.04,11.04,11.039,11.04,9.4,8.58,8.58,7.759,7.759,7.76,8.578
2011-12-20,B,max,7.231,7.261,6.46,6.461,7.31,7.341,7.361,7.382,9.821,7.381,9.861,9.011,10.652,10.641,10.661,10.66,10.64,9.011,8.161,8.16,7.35,7.381,7.411,8.212
2011-12-21,A,max,6.941,7.76,7.76,7.761,7.76,8.582,7.761,7.76,7.762,9.402,12.681,12.681,11.861,11.042,12.681,12.68,11.04,11.042,11.04,13.501,13.5,13.5,13.501,13.501
2011-12-21,A,min,6.939,7.76,7.76,7.759,7.76,8.578,7.759,7.76,7.758,9.398,12.679,12.679,11.859,11.038,12.679,12.68,11.04,11.038,11.04,13.499,13.5,13.5,13.499,13.499
2011-12-21,B,min,6.578,7.37,7.338,7.319,7.339,8.18,7.37,7.379,7.41,9.02,12.32,12.309,11.49,10.658,12.29,12.26,10.59,10.589,10.568,12.998,13.0,12.97,12.968,12.979
2011-12-21,B,max,6.582,7.37,7.342,7.321,7.341,8.18,7.37,7.381,7.41,9.02,12.32,12.311,11.49,10.662,12.29,12.26,10.59,10.591,10.572,13.002,13.0,12.97,12.972,12.981
2011-12-22,A,max,13.501,11.04,12.681,11.04,8.581,8.581,7.76,6.941,7.76,8.58,9.4,11.042,12.681,11.86,11.861,12.681,11.86,11.041,11.042,11.041,10.221,10.221,7.761,9.401
2011-12-22,A,min,13.499,11.04,12.679,11.04,8.579,8.579,7.76,6.939,7.76,8.58,9.4,11.038,12.679,11.86,11.859,12.679,11.86,11.039,11.038,11.039,10.219,10.219,7.759,9.399
2011-12-22,B,min,12.998,10.569,12.19,10.519,8.049,8.05,7.218,6.37,7.159,7.969,8.809,10.419,12.059,11.239,11.237,12.059,11.26,10.439,10.439,10.47,9.64,9.618,7.159,8.78
2011-12-22,B,max,13.002,10.571,12.19,10.521,8.051,8.05,7.222,6.37,7.161,7.971,8.811,10.421,12.061,11.241,11.243,12.061,11.26,10.441,10.441,10.47,9.64,9.622,7.161,8.78
2011-12-23,A,max,9.4,9.401,8.58,8.58,8.58,7.761,8.581,8.58,9.401,9.401,9.402,9.402,9.401,9.4,9.401,8.58,8.581,7.761,7.762,6.941,6.12,6.12,6.121,6.12
2011-12-23,A,min,9.4,9.399,8.58,8.58,8.58,7.759,8.579,8.58,9.399,9.399,9.398,9.398,9.399,9.4,9.399,8.58,8.579,7.759,7.758,6.939,6.12,6.12,6.119,6.12
2011-12-23,B,min,8.799,8.799,7.949,7.968,7.979,7.169,7.99,8.009,8.829,8.858,8.828,8.859,8.829,8.819,8.819,7.988,7.999,7.178,7.179,6.359,5.549,5.58,5.559,5.53
2011-12-23,B,max,8.801,8.801,7.951,7.972,7.981,7.171,7.99,8.011,8.831,8.862,8.832,8.861,8.831,8.821,8.821,7.992,8.001,7.182,7.181,6.361,5.551,5.58,5.561,5.53
2011-12-24,A,max,6.122,6.12,6.121,6.12,6.12,6.12,5.301,5.3,4.481,5.301,5.301,6.12,6.942,6.94,6.941,6.121,6.123,4.481,5.3,5.302,3.661,3.66,2.841,2.84
2011-12-24,A,min,6.118,6.12,6.119,6.12,6.12,6.12,5.299,5.3,4.479,5.299,5.299,6.12,6.938,6.94,6.939,6.119,6.117,4.479,5.3,5.298,3.659,3.66,2.839,2.84
2011-12-24,B,min,5.509,5.49,5.509,5.489,5.52,5.509,4.708,4.68,3.869,4.69,4.718,5.52,6.329,6.36,6.359,5.529,5.499,3.859,4.699,4.71,3.049,3.02,2.209,2.209
2011-12-24,B,max,5.511,5.49,5.511,5.491,5.52,5.511,4.712,4.68,3.871,4.69,4.722,5.52,6.331,6.36,6.361,5.531,5.501,3.861,4.701,4.71,3.051,3.02,2.211,2.211
2011-12-25,A,max,2.842,2.02,2.021,2.02,nan,1.201,1.2,2.021,1.2,2.841,3.661,5.301,5.302,6.121,6.941,6.941,7.762,6.94,6.12,6.121,6.122,5.3,4.481,3.662
2011-12-25,A,min,2.838,2.02,2.019,2.02,nan,1.199,1.2,2.019,1.2,2.839,3.659,5.299,5.298,6.119,6.939,6.939,7.758,6.94,6.12,6.119,6.118,5.3,4.479,3.658
2011-12-25,B,min,2.22,1.37,1.34,1.369,nan,0.55,0.53,1.369,0.569,2.2,3.02,4.69,4.69,5.5,6.329,6.349,7.14,6.348,5.549,5.558,5.528,4.699,3.878,3.07
2011-12-25,B,max,2.22,1.37,1.34,1.371,nan,0.55,0.53,1.371,0.571,2.2,3.02,4.69,4.69,5.5,6.331,6.351,7.14,6.352,5.551,5.562,5.532,4.701,3.882,3.07
2011-12-26,A,max,2.02,4.48,6.94,nan,6.94,6.941,6.121,6.12,6.12,6.941,6.941,6.94,7.762,8.581,8.582,8.58,7.76,6.941,6.121,5.301,5.302,3.66,3.661,3.661
2011-12-26,A,min,2.02,4.48,6.94,nan,6.94,6.939,6.119,6.12,6.12,6.939,6.939,6.94,7.758,8.579,8.578,8.58,7.76,6.939,6.119,5.299,5.298,3.66,3.659,3.659
2011-12-26,B,min,1.44,3.87,6.318,nan,6.319,6.289,5.45,5.449,5.429,6.219,6.25,6.248,7.07,7.909,7.94,7.91,7.069,6.25,5.43,4.609,4.61,2.969,2.999,2.998
2011-12-26,B,max,1.44,3.87,6.322,nan,6.321,6.291,5.45,5.451,5.431,6.221,6.25,6.252,7.07,7.911,7.94,7.91,7.071,6.25,5.43,4.611,4.61,2.971,3.001,3.002
2011-12-27,A,max,3.66,3.661,3.661,5.3,5.301,5.301,5.301,5.301,5.301,6.121,6.12,6.121,5.3,5.301,10.221,10.221,11.042,9.401,8.58,6.942,6.123,6.121,6.121,5.3
2011-12-27,A,min,3.66,3.659,3.659,5.3,5.299,5.299,5.299,5.299,5.299,6.119,6.12,6.119,5.3,5.299,10.219,10.219,11.038,9.399,8.58,6.938,6.117,6.119,6.119,5.3
2011-12-27,B,min,2.99,2.96,2.929,4.579,4.55,4.58,4.599,4.579,4.579,5.418,5.45,5.45,4.63,4.659,9.599,9.589,10.43,8.789,7.97,6.328,5.489,5.509,5.489,4.66
2011-12-27,B,max,2.99,2.96,2.931,4.581,4.55,4.58,4.601,4.581,4.581,5.422,5.45,5.45,4.63,4.661,9.601,9.591,10.43,8.791,7.97,6.332,5.491,5.511,5.491,4.66
2011-12-28,A,max,6.12,6.122,6.12,6.12,nan,6.121,6.121,6.121,6.12,6.121,6.94,7.76,6.941,6.94,6.12,6.12,5.301,4.481,3.661,2.841,2.84,2.02,2.02,2.021
2011-12-28,A,min,6.12,6.118,6.12,6.12,nan,6.119,6.119,6.119,6.12,6.119,6.94,7.76,6.939,6.94,6.12,6.12,5.299,4.479,3.659,2.839,2.84,2.02,2.02,2.019
2011-12-28,B,min,5.499,5.468,5.439,5.439,nan,5.449,5.47,5.469,5.49,5.469,6.259,7.1,6.248,6.28,5.439,5.409,4.609,3.788,2.98,2.159,2.189,1.369,1.339,1.36
2011-12-28,B,max,5.501,5.472,5.441,5.441,nan,5.451,5.47,5.471,5.49,5.471,6.261,7.1,6.252,6.28,5.441,5.411,4.611,3.792,2.98,2.161,2.191,1.371,1.341,1.36
2011-12-29,A,max,2.021,2.021,1.201,1.202,1.201,1.2,1.2,0.38,1.2,1.201,2.02,2.842,3.661,4.48,5.301,5.302,5.302,5.301,5.3,5.302,4.481,4.481,4.481,5.3
2011-12-29,A,min,2.019,2.019,1.199,1.198,1.199,1.2,1.2,0.38,1.2,1.199,2.02,2.838,3.659,4.48,5.299,5.298,5.298,5.299,5.3,5.298,4.479,4.479,4.479,5.3
2011-12-29,B,min,1.348,1.338,0.49,0.489,0.49,0.48,0.479,-0.311,0.52,0.489,1.299,2.11,2.927,3.719,4.518,4.519,4.52,4.49,4.519,4.499,3.649,3.67,3.67,4.49
2011-12-29,B,max,1.352,1.342,0.49,0.491,0.49,0.48,0.481,-0.309,0.52,0.491,1.301,2.11,2.933,3.721,4.522,4.521,4.52,4.49,4.521,4.501,3.651,3.67,3.67,4.49
2011-12-30,A,max,4.481,3.66,2.841,2.841,2.841,2.021,2.841,2.841,2.84,3.661,5.301,6.12,6.12,7.761,9.4,10.221,10.22,8.581,7.761,6.941,6.941,7.76,6.94,7.762
2011-12-30,A,min,4.479,3.66,2.839,2.839,2.839,2.019,2.839,2.839,2.84,3.659,5.299,6.12,6.12,7.759,9.4,10.219,10.22,8.579,7.759,6.939,6.939,7.76,6.94,7.758
2011-12-30,B,min,3.69,2.87,2.049,2.05,2.059,1.21,2.008,2.04,2.039,2.889,4.539,5.359,5.389,7.03,8.679,9.519,9.54,7.909,7.08,6.279,6.26,7.048,6.22,7.038
2011-12-30,B,max,3.69,2.87,2.051,2.05,2.061,1.21,2.012,2.04,2.041,2.891,4.541,5.361,5.391,7.03,8.681,9.521,9.54,7.911,7.08,6.281,6.26,7.052,6.22,7.042
2011-12-31,A,max,8.581,9.4,9.401,9.402,8.58,7.761,9.401,8.581,6.94,8.58,9.4,10.22,14.321,13.5,11.86,11.861,11.041,10.22,10.22,10.221,10.221,9.4,8.58,7.761
2011-12-31,A,min,8.579,9.4,9.399,9.398,8.58,7.759,9.399,8.579,6.94,8.58,9.4,10.22,14.319,13.5,11.86,11.859,11.039,10.22,10.22,10.219,10.219,9.4,8.58,7.759
2011-12-31,B,min,7.89,8.699,8.689,8.68,7.85,7.048,8.689,7.85,6.2,7.83,8.638,9.449,13.52,12.7,11.029,11.009,10.189,9.4,9.419,9.439,9.419,8.599,7.81,7.009
2011-12-31,B,max,7.89,8.701,8.691,8.68,7.85,7.052,8.691,7.85,6.2,7.83,8.642,9.451,13.52,12.7,11.031,11.011,10.191,9.4,9.421,9.441,9.421,8.601,7.81,7.011
2012-01-01,A,max,7.761,7.762,6.121,5.301,4.482,4.48,3.661,3.66,3.661,3.66,5.301,6.94,9.402,10.221,11.042,11.861,11.04,12.682,11.862,10.222,11.042,11.041,11.86,11.04
2012-01-01,A,min,7.759,7.758,6.119,5.299,4.478,4.48,3.659,3.66,3.659,3.66,5.299,6.94,9.398,10.219,11.038,11.859,11.04,12.678,11.858,10.218,11.038,11.039,11.86,11.04
2012-01-01,B,min,6.979,6.96,5.329,4.489,3.689,3.689,2.899,2.909,2.908,2.91,4.529,6.168,8.609,9.43,10.25,11.05,10.249,11.909,11.08,9.469,10.259,10.229,11.039,10.2
2012-01-01,B,max,6.981,6.96,5.331,4.491,3.691,3.691,2.901,2.911,2.912,2.91,4.531,6.172,8.611,9.43,10.25,11.05,10.251,11.911,11.08,9.471,10.261,10.231,11.041,10.2
2012-01-02,A,max,9.4,7.761,7.762,nan,4.481,4.481,3.66,2.841,2.842,2.84,3.661,3.66,4.481,5.3,5.3,4.482,3.661,3.662,3.66,2.84,2.841,2.841,2.021,2.02
2012-01-02,A,min,9.4,7.759,7.758,nan,4.479,4.479,3.66,2.839,2.838,2.84,3.659,3.66,4.479,5.3,5.3,4.478,3.659,3.658,3.66,2.84,2.839,2.839,2.019,2.02
2012-01-02,B,min,8.57,6.93,6.959,nan,3.658,3.67,2.83,2.01,2.01,2.01,2.8,2.799,3.609,4.45,4.42,3.569,2.76,2.737,2.74,1.91,1.879,1.86,1.049,1.059
2012-01-02,B,max,8.57,6.93,6.961,nan,3.662,3.67,2.83,2.01,2.01,2.01,2.8,2.801,3.611,4.45,4.42,3.571,2.76,2.743,2.74,1.91,1.881,1.86,1.051,1.061
2012-01-03,A,max,1.2,0.38,0.38,-0.439,-0.439,-1.259,-1.26,-1.259,-0.439,-0.438,-0.44,0.381,0.381,0.382,-0.439,-0.44,-1.26,-1.259,-1.259,-2.079,-2.08,-2.899,-2.9,-2.899
2012-01-03,A,min,1.2,0.38,0.38,-0.441,-0.441,-1.261,-1.26,-1.261,-0.441,-0.442,-0.44,0.379,0.379,0.378,-0.441,-0.44,-1.26,-1.261,-1.261,-2.081,-2.08,-2.901,-2.9,-2.901
2012-01-03,B,min,0.21,-0.582,-0.61,-1.42,-1.42,-2.25,-2.251,-2.24,-1.452,-1.451,-1.452,-0.652,-0.63,-0.621,-1.421,-1.443,-2.23,-2.261,-2.252,-3.1,-3.122,-3.94,-3.92,-3.94
2012-01-03,B,max,0.21,-0.578,-0.61,-1.42,-1.42,-2.25,-2.249,-2.24,-1.448,-1.449,-1.448,-0.648,-0.63,-0.619,-1.419,-1.437,-2.23,-2.259,-2.248,-3.1,-3.118,-3.94,-3.92,-3.94
2012-01-04,A,max,-3.72,-5.358,-6.179,-6.18,-6.18,-6.18,-6.179,-6.18,-6.179,-5.359,-4.539,-3.719,-2.898,-1.259,-1.259,0.38,0.38,1.201,1.201,1.2,1.202,1.201,1.2,1.201
2012-01-04,A,min,-3.72,-5.362,-6.181,-6.18,-6.18,-6.18,-6.181,-6.18,-6.181,-5.361,-4.541,-3.721,-2.902,-1.261,-1.261,0.38,0.38,1.199,1.199,1.2,1.198,1.199,1.2,1.199
2012-01-04,B,min,-4.781,-6.42,-7.241,-7.241,-7.271,-7.251,-7.241,-7.241,-7.221,-6.4,-5.561,-4.741,-3.922,-2.303,-2.321,-0.681,-0.68,0.16,0.179,0.178,0.2,0.17,0.159,0.189
2012-01-04,B,max,-4.779,-6.42,-7.239,-7.239,-7.269,-7.249,-7.239,-7.239,-7.219,-6.4,-5.559,-4.739,-3.918,-2.297,-2.319,-0.679,-0.68,0.16,0.181,0.182,0.2,0.17,0.161,0.191
